unitId,city,zipCode,dateTime,totalSunHours,totalSnowHours,totalRainHours
105297,Tsaile,86556,2021-04-20T00:00:00.000Z,12.0,0.0,0.0
105297,Tsaile,86556,2021-04-19T00:00:00.000Z,21.0,0.0,0.0
105297,Tsaile,86556,2021-04-18T00:00:00.000Z,13.0,0.0,0.0
105297,Tsaile,86556,2021-04-17T00:00:00.000Z,2.0,2.0,0.0
105297,Tsaile,86556,2021-04-16T00:00:00.000Z,20.0,0.0,0.0
105297,Tsaile,86556,2021-04-15T00:00:00.000Z,12.0,0.0,0.0
105297,Tsaile,86556,2021-04-14T00:00:00.000Z,3.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-18T00:00:00.000Z,18.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-17T00:00:00.000Z,8.0,0.0,1.0
105330,Flagstaff,86011-4092,2021-04-16T00:00:00.000Z,11.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-15T00:00:00.000Z,23.0,0.0,0.0
105330,Flagstaff,86011-4092,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
105367,Phoenix,85021,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
105367,Phoenix,85021,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
105367,Phoenix,85021,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
105367,Phoenix,85021,2021-04-18T00:00:00.000Z,11.0,0.0,0.0
105367,Phoenix,85021,2021-04-17T00:00:00.000Z,18.0,0.0,0.0
105367,Phoenix,85021,2021-04-16T00:00:00.000Z,8.0,0.0,0.0
105367,Phoenix,85021,2021-04-15T00:00:00.000Z,11.0,0.0,0.0
105367,Phoenix,85021,2021-04-14T00:00:00.000Z,2.0,0.0,0.0
105534,Tucson,85712,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
105534,Tucson,85712,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
105534,Tucson,85712,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
105534,Tucson,85712,2021-04-18T00:00:00.000Z,15.0,0.0,0.0
105534,Tucson,85712,2021-04-17T00:00:00.000Z,24.0,0.0,0.0
105534,Tucson,85712,2021-04-16T00:00:00.000Z,5.0,0.0,0.0
105534,Tucson,85712,2021-04-15T00:00:00.000Z,16.0,0.0,0.0
105534,Tucson,85712,2021-04-14T00:00:00.000Z,3.0,0.0,0.0
105589,Prescott,86301,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
105589,Prescott,86301,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
105589,Prescott,86301,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
105589,Prescott,86301,2021-04-18T00:00:00.000Z,15.0,0.0,0.0
105589,Prescott,86301,2021-04-17T00:00:00.000Z,13.0,0.0,0.0
105589,Prescott,86301,2021-04-16T00:00:00.000Z,19.0,0.0,0.0
105589,Prescott,86301,2021-04-15T00:00:00.000Z,23.0,0.0,0.0
105589,Prescott,86301,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-18T00:00:00.000Z,12.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-17T00:00:00.000Z,18.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-16T00:00:00.000Z,8.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-15T00:00:00.000Z,10.0,0.0,0.0
105899,Glendale,85306-3216,2021-04-14T00:00:00.000Z,2.0,0.0,0.0
106245,Little Rock,72204,2021-04-21T00:00:00.000Z,16.0,0.0,0.0
106245,Little Rock,72204,2021-04-20T00:00:00.000Z,13.0,0.0,0.0
106245,Little Rock,72204,2021-04-19T00:00:00.000Z,20.0,0.0,0.0
106245,Little Rock,72204,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
106245,Little Rock,72204,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
106245,Little Rock,72204,2021-04-16T00:00:00.000Z,0.0,0.0,4.0
106245,Little Rock,72204,2021-04-15T00:00:00.000Z,3.0,0.0,2.0
106245,Little Rock,72204,2021-04-14T00:00:00.000Z,0.0,0.0,1.0
106263,Little Rock,72205-7199,2021-04-21T00:00:00.000Z,16.0,0.0,0.0
106263,Little Rock,72205-7199,2021-04-20T00:00:00.000Z,13.0,0.0,0.0
106263,Little Rock,72205-7199,2021-04-19T00:00:00.000Z,20.0,0.0,0.0
106263,Little Rock,72205-7199,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
106263,Little Rock,72205-7199,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
106263,Little Rock,72205-7199,2021-04-16T00:00:00.000Z,0.0,0.0,4.0
106263,Little Rock,72205-7199,2021-04-15T00:00:00.000Z,3.0,0.0,2.0
106263,Little Rock,72205-7199,2021-04-14T00:00:00.000Z,0.0,0.0,1.0
106306,Little Rock,72202-6068,2021-04-21T00:00:00.000Z,16.0,0.0,0.0
106306,Little Rock,72202-6068,2021-04-20T00:00:00.000Z,13.0,0.0,0.0
106306,Little Rock,72202-6068,2021-04-19T00:00:00.000Z,20.0,0.0,0.0
106306,Little Rock,72202-6068,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
106306,Little Rock,72202-6068,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
106306,Little Rock,72202-6068,2021-04-16T00:00:00.000Z,0.0,0.0,4.0
106306,Little Rock,72202-6068,2021-04-15T00:00:00.000Z,3.0,0.0,2.0
106306,Little Rock,72202-6068,2021-04-14T00:00:00.000Z,0.0,0.0,1.0
106342,Batesville,72501,2021-04-21T00:00:00.000Z,17.0,0.0,0.0
106342,Batesville,72501,2021-04-20T00:00:00.000Z,15.0,0.0,0.0
106342,Batesville,72501,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106342,Batesville,72501,2021-04-18T00:00:00.000Z,15.0,0.0,0.0
106342,Batesville,72501,2021-04-17T00:00:00.000Z,6.0,0.0,0.0
106342,Batesville,72501,2021-04-16T00:00:00.000Z,1.0,0.0,4.0
106342,Batesville,72501,2021-04-15T00:00:00.000Z,18.0,0.0,1.0
106342,Batesville,72501,2021-04-14T00:00:00.000Z,3.0,0.0,1.0
106397,Fayetteville,72701,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
106397,Fayetteville,72701,2021-04-20T00:00:00.000Z,10.0,3.0,1.0
106397,Fayetteville,72701,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106397,Fayetteville,72701,2021-04-18T00:00:00.000Z,10.0,0.0,1.0
106397,Fayetteville,72701,2021-04-17T00:00:00.000Z,0.0,0.0,2.0
106397,Fayetteville,72701,2021-04-16T00:00:00.000Z,0.0,0.0,6.0
106397,Fayetteville,72701,2021-04-15T00:00:00.000Z,15.0,0.0,1.0
106397,Fayetteville,72701,2021-04-14T00:00:00.000Z,1.0,0.0,1.0
106412,Pine Bluff,71601,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
106412,Pine Bluff,71601,2021-04-20T00:00:00.000Z,16.0,0.0,0.0
106412,Pine Bluff,71601,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106412,Pine Bluff,71601,2021-04-18T00:00:00.000Z,9.0,0.0,0.0
106412,Pine Bluff,71601,2021-04-17T00:00:00.000Z,1.0,0.0,0.0
106412,Pine Bluff,71601,2021-04-16T00:00:00.000Z,5.0,0.0,7.0
106412,Pine Bluff,71601,2021-04-15T00:00:00.000Z,19.0,0.0,1.0
106412,Pine Bluff,71601,2021-04-14T00:00:00.000Z,0.0,0.0,0.0
106458,Jonesboro,72401,2021-04-21T00:00:00.000Z,13.0,0.0,0.0
106458,Jonesboro,72401,2021-04-20T00:00:00.000Z,15.0,0.0,2.0
106458,Jonesboro,72401,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106458,Jonesboro,72401,2021-04-18T00:00:00.000Z,12.0,0.0,1.0
106458,Jonesboro,72401,2021-04-17T00:00:00.000Z,5.0,0.0,0.0
106458,Jonesboro,72401,2021-04-16T00:00:00.000Z,11.0,0.0,0.0
106458,Jonesboro,72401,2021-04-15T00:00:00.000Z,21.0,0.0,0.0
106458,Jonesboro,72401,2021-04-14T00:00:00.000Z,5.0,0.0,0.0
106467,Russellville,72801-2222,2021-04-21T00:00:00.000Z,17.0,0.0,0.0
106467,Russellville,72801-2222,2021-04-20T00:00:00.000Z,17.0,0.0,0.0
106467,Russellville,72801-2222,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106467,Russellville,72801-2222,2021-04-18T00:00:00.000Z,11.0,0.0,1.0
106467,Russellville,72801-2222,2021-04-17T00:00:00.000Z,2.0,0.0,0.0
106467,Russellville,72801-2222,2021-04-16T00:00:00.000Z,0.0,0.0,5.0
106467,Russellville,72801-2222,2021-04-15T00:00:00.000Z,17.0,0.0,1.0
106467,Russellville,72801-2222,2021-04-14T00:00:00.000Z,1.0,0.0,1.0
106485,Monticello,71656,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
106485,Monticello,71656,2021-04-20T00:00:00.000Z,16.0,0.0,0.0
106485,Monticello,71656,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106485,Monticello,71656,2021-04-18T00:00:00.000Z,6.0,0.0,0.0
106485,Monticello,71656,2021-04-17T00:00:00.000Z,1.0,0.0,0.0
106485,Monticello,71656,2021-04-16T00:00:00.000Z,0.0,0.0,2.0
106485,Monticello,71656,2021-04-15T00:00:00.000Z,19.0,0.0,2.0
106485,Monticello,71656,2021-04-14T00:00:00.000Z,1.0,0.0,0.0
106704,Conway,72035-0001,2021-04-21T00:00:00.000Z,12.0,0.0,0.0
106704,Conway,72035-0001,2021-04-20T00:00:00.000Z,9.0,0.0,0.0
106704,Conway,72035-0001,2021-04-19T00:00:00.000Z,14.0,0.0,0.0
106704,Conway,72035-0001,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
106704,Conway,72035-0001,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
106704,Conway,72035-0001,2021-04-16T00:00:00.000Z,2.0,0.0,2.0
106704,Conway,72035-0001,2021-04-15T00:00:00.000Z,14.0,0.0,2.0
106704,Conway,72035-0001,2021-04-14T00:00:00.000Z,2.0,0.0,0.0
106713,Conway,72034,2021-04-21T00:00:00.000Z,12.0,0.0,0.0
106713,Conway,72034,2021-04-20T00:00:00.000Z,9.0,0.0,0.0
106713,Conway,72034,2021-04-19T00:00:00.000Z,14.0,0.0,0.0
106713,Conway,72034,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
106713,Conway,72034,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
106713,Conway,72034,2021-04-16T00:00:00.000Z,2.0,0.0,2.0
106713,Conway,72034,2021-04-15T00:00:00.000Z,14.0,0.0,2.0
106713,Conway,72034,2021-04-14T00:00:00.000Z,2.0,0.0,0.0
106810,Paragould,72450,2021-04-21T00:00:00.000Z,13.0,0.0,0.0
106810,Paragould,72450,2021-04-20T00:00:00.000Z,14.0,0.0,1.0
106810,Paragould,72450,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
106810,Paragould,72450,2021-04-18T00:00:00.000Z,12.0,0.0,0.0
106810,Paragould,72450,2021-04-17T00:00:00.000Z,5.0,0.0,0.0
106810,Paragould,72450,2021-04-16T00:00:00.000Z,10.0,0.0,3.0
106810,Paragould,72450,2021-04-15T00:00:00.000Z,21.0,0.0,0.0
106810,Paragould,72450,2021-04-14T00:00:00.000Z,5.0,0.0,0.0
107044,Searcy,72149-5615,2021-04-21T00:00:00.000Z,17.0,0.0,0.0
107044,Searcy,72149-5615,2021-04-20T00:00:00.000Z,15.0,0.0,0.0
107044,Searcy,72149-5615,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
107044,Searcy,72149-5615,2021-04-18T00:00:00.000Z,10.0,0.0,1.0
107044,Searcy,72149-5615,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
107044,Searcy,72149-5615,2021-04-16T00:00:00.000Z,2.0,0.0,5.0
107044,Searcy,72149-5615,2021-04-15T00:00:00.000Z,18.0,0.0,2.0
107044,Searcy,72149-5615,2021-04-14T00:00:00.000Z,4.0,0.0,0.0
107071,Arkadelphia,71999-0001,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
107071,Arkadelphia,71999-0001,2021-04-20T00:00:00.000Z,18.0,0.0,0.0
107071,Arkadelphia,71999-0001,2021-04-19T00:00:00.000Z,23.0,0.0,0.0
107071,Arkadelphia,71999-0001,2021-04-18T00:00:00.000Z,9.0,0.0,0.0
107071,Arkadelphia,71999-0001,2021-04-17T00:00:00.000Z,3.0,0.0,0.0
107071,Arkadelphia,71999-0001,2021-04-16T00:00:00.000Z,0.0,0.0,4.0
107071,Arkadelphia,71999-0001,2021-04-15T00:00:00.000Z,14.0,0.0,3.0
107071,Arkadelphia,71999-0001,2021-04-14T00:00:00.000Z,1.0,0.0,0.0
107080,Conway,72032-3080,2021-04-21T00:00:00.000Z,12.0,0.0,0.0
107080,Conway,72032-3080,2021-04-20T00:00:00.000Z,9.0,0.0,0.0
107080,Conway,72032-3080,2021-04-19T00:00:00.000Z,14.0,0.0,0.0
107080,Conway,72032-3080,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
107080,Conway,72032-3080,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
107080,Conway,72032-3080,2021-04-16T00:00:00.000Z,2.0,0.0,2.0
107080,Conway,72032-3080,2021-04-15T00:00:00.000Z,14.0,0.0,2.0
107080,Conway,72032-3080,2021-04-14T00:00:00.000Z,2.0,0.0,0.0
107141,Siloam Springs,72761,2021-04-21T00:00:00.000Z,14.0,0.0,0.0
107141,Siloam Springs,72761,2021-04-20T00:00:00.000Z,11.0,3.0,0.0
107141,Siloam Springs,72761,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
107141,Siloam Springs,72761,2021-04-18T00:00:00.000Z,10.0,0.0,0.0
107141,Siloam Springs,72761,2021-04-17T00:00:00.000Z,3.0,0.0,0.0
107141,Siloam Springs,72761,2021-04-16T00:00:00.000Z,0.0,0.0,6.0
107141,Siloam Springs,72761,2021-04-15T00:00:00.000Z,8.0,0.0,1.0
107141,Siloam Springs,72761,2021-04-14T00:00:00.000Z,0.0,0.0,2.0
107512,Arkadelphia,71998-0001,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
107512,Arkadelphia,71998-0001,2021-04-20T00:00:00.000Z,18.0,0.0,0.0
107512,Arkadelphia,71998-0001,2021-04-19T00:00:00.000Z,23.0,0.0,0.0
107512,Arkadelphia,71998-0001,2021-04-18T00:00:00.000Z,9.0,0.0,0.0
107512,Arkadelphia,71998-0001,2021-04-17T00:00:00.000Z,3.0,0.0,0.0
107512,Arkadelphia,71998-0001,2021-04-16T00:00:00.000Z,0.0,0.0,4.0
107512,Arkadelphia,71998-0001,2021-04-15T00:00:00.000Z,14.0,0.0,3.0
107512,Arkadelphia,71998-0001,2021-04-14T00:00:00.000Z,1.0,0.0,0.0
107558,Clarksville,72830,2021-04-21T00:00:00.000Z,11.0,0.0,0.0
107558,Clarksville,72830,2021-04-20T00:00:00.000Z,16.0,0.0,0.0
107558,Clarksville,72830,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
107558,Clarksville,72830,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
107558,Clarksville,72830,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
107558,Clarksville,72830,2021-04-16T00:00:00.000Z,0.0,0.0,6.0
107558,Clarksville,72830,2021-04-15T00:00:00.000Z,1.0,0.0,1.0
107558,Clarksville,72830,2021-04-14T00:00:00.000Z,0.0,0.0,2.0
107600,Little Rock,72202-3799,2021-04-21T00:00:00.000Z,16.0,0.0,0.0
107600,Little Rock,72202-3799,2021-04-20T00:00:00.000Z,13.0,0.0,0.0
107600,Little Rock,72202-3799,2021-04-19T00:00:00.000Z,20.0,0.0,0.0
107600,Little Rock,72202-3799,2021-04-18T00:00:00.000Z,5.0,0.0,1.0
107600,Little Rock,72202-3799,2021-04-17T00:00:00.000Z,0.0,0.0,0.0
107600,Little Rock,72202-3799,2021-04-16T00:00:00.000Z,0.0,0.0,4.0
107600,Little Rock,72202-3799,2021-04-15T00:00:00.000Z,3.0,0.0,2.0
107600,Little Rock,72202-3799,2021-04-14T00:00:00.000Z,0.0,0.0,1.0
107877,Walnut Ridge,72476,2021-04-21T00:00:00.000Z,11.0,0.0,0.0
107877,Walnut Ridge,72476,2021-04-20T00:00:00.000Z,14.0,0.0,2.0
107877,Walnut Ridge,72476,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
107877,Walnut Ridge,72476,2021-04-18T00:00:00.000Z,13.0,0.0,1.0
107877,Walnut Ridge,72476,2021-04-17T00:00:00.000Z,5.0,0.0,0.0
107877,Walnut Ridge,72476,2021-04-16T00:00:00.000Z,3.0,0.0,4.0
107877,Walnut Ridge,72476,2021-04-15T00:00:00.000Z,20.0,0.0,0.0
107877,Walnut Ridge,72476,2021-04-14T00:00:00.000Z,6.0,0.0,0.0
107983,Magnolia,71753,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
107983,Magnolia,71753,2021-04-20T00:00:00.000Z,16.0,0.0,0.0
107983,Magnolia,71753,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
107983,Magnolia,71753,2021-04-18T00:00:00.000Z,10.0,0.0,0.0
107983,Magnolia,71753,2021-04-17T00:00:00.000Z,3.0,0.0,0.0
107983,Magnolia,71753,2021-04-16T00:00:00.000Z,0.0,0.0,5.0
107983,Magnolia,71753,2021-04-15T00:00:00.000Z,14.0,0.0,3.0
107983,Magnolia,71753,2021-04-14T00:00:00.000Z,0.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-21T00:00:00.000Z,14.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-20T00:00:00.000Z,14.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-18T00:00:00.000Z,14.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-17T00:00:00.000Z,2.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-16T00:00:00.000Z,0.0,0.0,8.0
108092,Fort Smith,72913-3649,2021-04-15T00:00:00.000Z,11.0,0.0,0.0
108092,Fort Smith,72913-3649,2021-04-14T00:00:00.000Z,1.0,0.0,2.0
108232,San Francisco,94105,2021-04-21T00:00:00.000Z,5.0,0.0,0.0
108232,San Francisco,94105,2021-04-20T00:00:00.000Z,1.0,0.0,0.0
108232,San Francisco,94105,2021-04-19T00:00:00.000Z,9.0,0.0,0.0
108232,San Francisco,94105,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
108232,San Francisco,94105,2021-04-17T00:00:00.000Z,14.0,0.0,0.0
108232,San Francisco,94105,2021-04-16T00:00:00.000Z,17.0,0.0,0.0
108232,San Francisco,94105,2021-04-15T00:00:00.000Z,24.0,0.0,0.0
108232,San Francisco,94105,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
109086,San Francisco,94102,2021-04-21T00:00:00.000Z,5.0,0.0,0.0
109086,San Francisco,94102,2021-04-20T00:00:00.000Z,1.0,0.0,0.0
109086,San Francisco,94102,2021-04-19T00:00:00.000Z,9.0,0.0,0.0
109086,San Francisco,94102,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
109086,San Francisco,94102,2021-04-17T00:00:00.000Z,14.0,0.0,0.0
109086,San Francisco,94102,2021-04-16T00:00:00.000Z,17.0,0.0,0.0
109086,San Francisco,94102,2021-04-15T00:00:00.000Z,24.0,0.0,0.0
109086,San Francisco,94102,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-17T00:00:00.000Z,21.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-16T00:00:00.000Z,24.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-15T00:00:00.000Z,24.0,0.0,0.0
109350,Lancaster,93536-5426,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
109651,Pasadena,91103,2021-04-21T00:00:00.000Z,1.0,0.0,0.0
109651,Pasadena,91103,2021-04-20T00:00:00.000Z,21.0,0.0,0.0
109651,Pasadena,91103,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
109651,Pasadena,91103,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
109651,Pasadena,91103,2021-04-17T00:00:00.000Z,20.0,0.0,0.0
109651,Pasadena,91103,2021-04-16T00:00:00.000Z,16.0,0.0,0.0
109651,Pasadena,91103,2021-04-15T00:00:00.000Z,23.0,0.0,0.0
109651,Pasadena,91103,2021-04-14T00:00:00.000Z,3.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-21T00:00:00.000Z,2.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-20T00:00:00.000Z,21.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-17T00:00:00.000Z,20.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-16T00:00:00.000Z,18.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-15T00:00:00.000Z,11.0,0.0,0.0
109785,Azusa,91702-7000,2021-04-14T00:00:00.000Z,0.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-21T00:00:00.000Z,18.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-17T00:00:00.000Z,24.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-16T00:00:00.000Z,24.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-15T00:00:00.000Z,24.0,0.0,0.0
109819,Bakersfield,93305-1299,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
110060,Anaheim,92801,2021-04-21T00:00:00.000Z,0.0,0.0,0.0
110060,Anaheim,92801,2021-04-20T00:00:00.000Z,12.0,0.0,0.0
110060,Anaheim,92801,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
110060,Anaheim,92801,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
110060,Anaheim,92801,2021-04-17T00:00:00.000Z,16.0,0.0,0.0
110060,Anaheim,92801,2021-04-16T00:00:00.000Z,19.0,0.0,0.0
110060,Anaheim,92801,2021-04-15T00:00:00.000Z,20.0,0.0,0.0
110060,Anaheim,92801,2021-04-14T00:00:00.000Z,6.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-21T00:00:00.000Z,0.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-20T00:00:00.000Z,12.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-17T00:00:00.000Z,16.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-16T00:00:00.000Z,19.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-15T00:00:00.000Z,22.0,0.0,0.0
110097,La Mirada,90639-0001,2021-04-14T00:00:00.000Z,6.0,0.0,0.0
110219,Tempe,85281,2021-04-21T00:00:00.000Z,17.0,0.0,0.0
110219,Tempe,85281,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
110219,Tempe,85281,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
110219,Tempe,85281,2021-04-18T00:00:00.000Z,10.0,0.0,0.0
110219,Tempe,85281,2021-04-17T00:00:00.000Z,15.0,0.0,0.0
110219,Tempe,85281,2021-04-16T00:00:00.000Z,6.0,0.0,0.0
110219,Tempe,85281,2021-04-15T00:00:00.000Z,0.0,0.0,0.0
110219,Tempe,85281,2021-04-14T00:00:00.000Z,0.0,0.0,0.0
110316,San Francisco,94103,2021-04-21T00:00:00.000Z,5.0,0.0,0.0
110316,San Francisco,94103,2021-04-20T00:00:00.000Z,1.0,0.0,0.0
110316,San Francisco,94103,2021-04-19T00:00:00.000Z,9.0,0.0,0.0
110316,San Francisco,94103,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
110316,San Francisco,94103,2021-04-17T00:00:00.000Z,14.0,0.0,0.0
110316,San Francisco,94103,2021-04-16T00:00:00.000Z,17.0,0.0,0.0
110316,San Francisco,94103,2021-04-15T00:00:00.000Z,24.0,0.0,0.0
110316,San Francisco,94103,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-21T00:00:00.000Z,0.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-20T00:00:00.000Z,24.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-17T00:00:00.000Z,19.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-16T00:00:00.000Z,24.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-15T00:00:00.000Z,22.0,0.0,0.0
110361,Riverside,92504-3297,2021-04-14T00:00:00.000Z,4.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-21T00:00:00.000Z,5.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-20T00:00:00.000Z,1.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-19T00:00:00.000Z,9.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-17T00:00:00.000Z,14.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-16T00:00:00.000Z,17.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-15T00:00:00.000Z,24.0,0.0,0.0
110370,San Francisco,94107-2247,2021-04-14T00:00:00.000Z,7.0,0.0,0.0
110404,Pasadena,91125,2021-04-21T00:00:00.000Z,2.0,0.0,0.0
110404,Pasadena,91125,2021-04-20T00:00:00.000Z,17.0,0.0,0.0
110404,Pasadena,91125,2021-04-19T00:00:00.000Z,24.0,0.0,0.0
110404,Pasadena,91125,2021-04-18T00:00:00.000Z,24.0,0.0,0.0
110404,Pasadena,91125,2021-04-17T00:00:00.000Z,17.0,0.0,0.0
110404,Pasadena,91125,2021-04-16T00:00:00.000Z,15.0,0.0,0.0
110404,Pasadena,91125,2021-04-15T00:00:00.000Z,15.0,0.0,0.0
110404,Pasadena,91125,2021-04-14T00:00:00.000Z,2.0,0.0,0.0
110413,Thousand Oaks,91360-2787,2021-04-21T00:00:00.000Z,2.0,0.0,0.0
110413,Thousand Oaks,91360-2787,2021-04-20T00:00:00.000Z,16.0,0.0,0.0
